主键:纳税人识别号,纳税人名称,行业门类,行业大类,行业中类,行业,注册地址,生产经营地址,法定代表人姓名,登记开业日期,街道乡镇,经营范围,注册资本（元）,从业人数,法人手机号,财务人员姓名,财务人员手机号,2017Q1发票核定数量,2017Q1开票数,2017Q1开票金额,2017Q1开票税率,2017Q1开票税额,2017Q1入库税额,2017Q1进项金额,2017Q1进项税率,2017Q2发票核定数量,2017Q2开票数,2017Q2开票金额,2017Q2开票税率,2017Q2开票税额,2017Q2入库税额,2017Q2进项金额,2017Q2进项税率,2017Q3发票核定数量,2017Q3开票数,2017Q3开票金额,2017Q3开票税率,2017Q3开票税额,2017Q3入库税额,2017Q3进项金额,2017Q3进项税率,2017Q4发票核定数量,2017Q4开票数,2017Q4开票金额,2017Q4开票税率,2017Q4开票税额,2017Q4入库税额,2017Q4进项金额,2017Q4进项税率,2018Q1发票核定数量,2018Q1开票数,2018Q1开票金额,2018Q1开票税率,2018Q1开票税额,2018Q1入库税额,2018Q1进项金额,2018Q1进项税率,2018Q2发票核定数量,2018Q2开票数,2018Q2开票金额,2018Q2开票税率,2018Q2开票税额,2018Q2入库税额,2018Q2进项金额,2018Q2进项税率,2018Q3发票核定数量,2018Q3开票数,2018Q3开票金额,2018Q3开票税率,2018Q3开票税额,2018Q3入库税额,2018Q3进项金额,2018Q3进项税率,2018Q4发票核定数量,2018Q4开票数,2018Q4开票金额,2018Q4开票税率,2018Q4开票税额,2018Q4入库税额,2018Q4进项金额,2018Q4进项税率,2019Q1发票核定数量,2019Q1开票数,2019Q1开票金额,2019Q1开票税率,2019Q1开票税额,2019Q1入库税额,2019Q1进项金额,2019Q1进项税率,2019Q2发票核定数量,2019Q2开票数,2019Q2开票金额,2019Q2开票税率,2019Q2开票税额,2019Q2入库税额,2019Q2进项金额,2019Q2进项税率,2019Q3发票核定数量,2019Q3开票数,2019Q3开票金额,2019Q3开票税率,2019Q3开票税额,2019Q3入库税额,2019Q3进项金额,2019Q3进项税率,2019Q4发票核定数量,2019Q4开票数,2019Q4开票金额,2019Q4开票税率,2019Q4开票税额,2019Q4入库税额,2019Q4进项金额,2019Q4进项税率,异常
818de4d2ec21cfcb149ced7a5bed25ab,芜湖市华成育卓餐饮管理有限公司,租赁和商务服务业,商务服务业,企业管理服务,其他企业管理服务,芜湖市镜湖区融汇锦江A#楼1-201,芜湖市镜湖区融汇锦江A#楼1-201,卜强,2018/6/21 0:00,芜湖市镜湖区滨江公共服务中心,餐饮管理（除餐饮），餐饮投资，家政服务，保洁服务，企业管理咨询服务，会务服务，展览展示服务，酒店用品、日用百货、文化用品、劳保用品销售。,500000,10,cb1f990468182f6636610e6b1bbe840c,宋燕,42c77136a027630e10d0cfb2ac64d398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,4644791.42,0.06,278687.48,0,2806081.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,94,9303337.41,0.11,1023367.11,0,6886416.92,0.17,0,0,0,0,0,0,0,0,72,59,5836638.46,0.06,350198.31,0,4501849.96,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c80985bd40b8ce792f8c786bb23fe54,芜湖市精芯传播有限公司,科学研究和技术服务业,专业技术服务业,其他专业技术服务业,专业化设计服务,芜湖市镜湖区万达广场2号楼1308,芜湖市镜湖区万达广场2号楼1308,朱玉明,2017/5/10 0:00,芜湖市镜湖区赭麓公共服务中心,组织境内文化艺术交流及策划，广告设计、制作、代理及发布，企业形象策划。,1000000,4,a1ac8f1da3e0d58d3840c9acdf32eb8c,刘佳,a9d46857230f7f2e723b391da6fb23e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,394832.94,0.11,43431.62,16711.5,242910.18,0.11,0
384babc3e7faa44cf1ca671b74499c3b,芜湖市兰金电子生利用公司,批发和零售业,批发业,其他批发业,再生物资回收与批发,长江路112号,长江路112号,奚志跃,2017/1/17 0:00,芜湖市镜湖区天门山公共服务中心,生产性废旧金属收购（除贵金属）建筑材料、机电产品零售串换加工,430000,9,5d67349aa205fd6df4ced2ca0ecaadb7,李建华,9b4824b5aee0e33049c24fd66edc8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,55,5472577.17,0.06,328354.63,0,5077225.9,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,59,5814063.19,0.06,348843.79,0,4464327.99,0.11,31,25,2474974.9,0.17,420745.73,327415.16,1555509.6,0.06,0,0,0,0,0,0,0,0,0
57f04bb2975420e3b4c73920c687cad7,芜湖市迪摩股份有限公司,制造业,专用设备制造业,环保、社会公共服务及其他专用设备制造,其他专用设备制造,长江路103号,长江路103号,郑彬,2018/8/5 0:00,芜湖市镜湖区滨江公共服务中心,高，中，底档机床，各机床零件及其他金属加工，机床生产销售。各专用设备及机电产品开发，设计制造和维修业务。 来料加工，配件销售，修理。,30000000,1286,82e1adc563c4269f3c822c3266f6312b,郭桂香,496525488fa869e3f0cf894f78dc6fe8,111,70,6913895.25,0.17,1175362.19,1175362.19,5292548.23,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,29,2852910.16,0.11,313820.12,313820.12,2612320,0.03,186,98,9787554.13,0.03,293626.62,0,8919809.73,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,47,4619967.46,0.06,277198.05,277198.05,3698378,0.03,0,0,0,0,0,0,0,0,64,34,3344474.29,0.17,568560.63,568560.63,3241357.37,0.03,99,84,8355874.41,0.11,919146.18,108877.33,7366080.52,0.11,143,100,9947045.93,0.11,1094175.05,619194.09,7916349.34,0.06,0
e945de21a1bb5714a0bc8a897ed32e9f,芜湖市飞海科技业设计院有限公司芜湖分公司,科学研究和技术服务业,专业技术服务业,其他专业技术服务业,专业化设计服务,芜湖市长江路1号东五楼,芜湖市长江路1号东五楼,陈正萍,2018/5/16 0:00,芜湖市镜湖区弋矶山公共服务中心,为总公司开展经营活动提供业务接洽。,100000,6,7ff9444f195648d57e9f32204f10fde4,丁秀梅,c145dd15faa9440cca0229a2599bcf78,22,20,1938118.22,0.11,213193,0,1321857.21,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,61,6053245.14,0.11,665856.97,223710.77,4019510.85,0.11,27,18,1796483.67,0.11,197613.2,0,1668079.99,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fcc48d22804dbbe9b66b607d51389d4,芜湖市快讯具有限公司,批发和零售业,零售业,文化、体育用品及器材专门零售,文具用品零售,芜湖市中安市场9-10门面,芜湖市中安市场9-10门面,刘崇年,2017/5/10 0:00,芜湖市镜湖区汀棠公共服务中心,文具用品销售.,300000,5,cb08a45c055e05389c696b558489b290,费瑞,d12091041d4404d6bace0170abacea83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,95,9446853.18,0.03,283405.6,0,6192758.9,0.06,0,0,0,0,0,0,0,0,28,18,1791070.58,0.06,107464.24,0,1505489.04,0.17,0,0,0,0,0,0,0,0,115,100,9900927.74,0.11,1089102.05,0,7528981.31,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91d0dbfd38d950cb716c4dd26c5da08a,芜湖市快讯疗器械技术有限公司润安花园分公司,科学研究和技术服务业,研究和试验发展,自然科学研究和试验发展,自然科学研究和试验发展,芜湖市镜湖区润安花园26幢9#门面,芜湖市镜湖区润安花园26幢9#门面,杜中泳,2018/4/29 0:00,芜湖市镜湖区天门山公共服务中心,医疗器械的研发及相关技术咨询，健康咨询服务（医疗除外），无需申请许可证的一类医疗器械零售、批发，净化设备、电子产品的销售。,10000,3,0bade0096c794e29e55b9b1ef399a086,张莹,3fc16c6667660d955708b8fe176c41d7,0,0,0,0,0,0,0,0,55,31,3034234.06,0.06,182054.04,0,2143156.88,0.11,0,0,0,0,0,0,0,0,60,43,4297817.02,0.03,128934.51,0,4097322.22,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,62,6184740,0.06,371084.4,371084.4,4765525.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898dd88cca7b2f65461bc491dacb9b25,芜湖市商软冠联业广告有限公司,租赁和商务服务业,商务服务业,广告业,广告业,芜湖市镜湖区天和苑14幢1单元204号,芜湖市镜湖区天和苑14幢1单元204号,杨逊,2017/12/31 0:00,芜湖市镜湖区滨江公共服务中心,设计、制作、代理、发布各类广告；代理印刷品、影视广告；企业营销策划，企业形象策划，展览展示服务，建筑装饰工程，室内外装潢设计，包装材料、文化办公用品、通讯器材、音响器材、电子产品、工艺礼品生产及销售，纸制品加工，动漫、游戏软件产品开发（以上范围涉及资质的，凭许可证经营）。,500000,5,de60c649725e22b8612eaaf89880fc7b,鞠志强,be39d0b28bfa534ef87ca1892082bc07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6b8c8d762da15fa8dbbdfb6baf9e260,芜湖市快讯石方有限公司,建筑业,土木工程建筑业,其他土木工程建筑,其他土木工程建筑,芜湖市镜湖区长江路１１号４０２号,芜湖市镜湖区长江路１１号４０２号,周云龙,2017/4/8 0:00,芜湖市镜湖区滨江公共服务中心,土石方工程、地基与基础工程、道路基础工程、岩土工程、清淤工程、水利水电工程、绿化工程施工（凭资质证经营），建筑垃圾清运（涉及前置许可的除外）,1000000,3,58940a1e233555777b50bde526e034db,施波,ddcb0ffc231ae608328344186429f899,0,0,0,0,0,0,0,0,116,85,8471033.61,0.17,1440075.71,1440075.71,7084386.23,0.03,39,30,2928208.58,0.06,175692.51,77094.53,1643299.78,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,59,5846843.54,0.17,993963.4,516962.3,4336373.62,0.11,49,31,3099190.7,0.06,185951.44,0,2748876.94,0.11,114,87,8689646.51,0.06,521378.79,27417.12,4490560.62,0.11,0,0,0,0,0,0,0,0,0
be1bc7997695495f756312886f566110,芜湖市良诺服务有限公司,租赁和商务服务业,商务服务业,其他商务服务业,其他未列明商务服务业,芜湖市镜湖区赭山东路２９幢,安徽省芜湖市镜湖区赭山东路29幢,高孝祥,2018/12/16 0:00,芜湖市镜湖区赭麓公共服务中心,受委托为房屋征迁、拆除提供服务，货物装卸。,500000,5,c2e605d771653bea3bb2eca560e7b71e,黄文,82aef785fd06b79f26483c247e3ec0b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,55,5401305.04,0.11,594143.55,232788.55,3285045.51,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32fdab6559cdfa4f167f8c31b9199643,芜湖市商软冠联器有限公司芜湖分公司,居民服务、修理和其他服务业,机动车、电子产品和日用产品修理业,家用电器修理,家用电子产品修理,芜湖市镜湖区镜湖万达广场1#楼F102、103室内步行街一层01-55C,芜湖市镜湖区镜湖万达广场1#楼F102、103室内步行街一层01-55C,凌爱珠,2018/11/10 0:00,芜湖市镜湖区滨江公共服务中心,通信设备及电子产品（专项审批项目除外）维修，日用百货销售，企业管理咨询，商务信息咨询（证券、期货咨询除外），企业形象策划，广告的设计、制作。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,100000,2,37d81c596992c484feca8d89976216c9,李兵,2dca2f1549a3a1d5a4d99db82278ed19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,93,9224585.84,0.06,553475.15,0,5671706.92,0.11,34,20,1955268.58,0.06,117316.11,46783.43,1175544.74,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,641095.4,0.17,108986.22,82364.77,443690.76,0.06,0,0,0,0,0,0,0,0,0
dab49080d80c724aad5ebf158d63df41,芜湖市合联电子有限责任公司,批发和零售业,批发业,文化、体育用品及器材批发,首饰、工艺品及收藏品批发,芜湖市花园街Ａ区５０１,芜湖市花园街A区501,周勇,2018/8/12 0:00,芜湖市镜湖区滨江公共服务中心,工艺品（除文物）、办公用品、日用品、纺织品、电脑软硬件、耗材、通讯器材销售；网络技术服务。,100000,8,4062cf108ab9b7e642fb4b92fe744705,范桂芝,d0939c05e253122640cc269caed5b84c,0,0,0,0,0,0,0,0,119,62,6168209.72,0.03,185046.29,0,4364459.69,0.06,32,32,3152099.25,0.03,94562.98,94562.98,3064341.93,0.03,0,0,0,0,0,0,0,0,30,22,2109836.26,0.11,232081.99,123134.63,1815789.29,0.06,65,40,3984301.37,0.11,438273.15,208848.98,2085674.26,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,40,3917901.78,0.11,430969.2,270834.5,2668911.61,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734e6bfcd358e25ac1db0a4241b95651,芜湖市银嘉咨询有限公司,租赁和商务服务业,商务服务业,咨询与调查,其他专业咨询,芜湖市镜湖区镜湖万达广场3#楼1501、1502,芜湖市镜湖区镜湖万达广场3#楼1501、1502,施飞飞,2018/12/30 0:00,芜湖市镜湖区滨江公共服务中心,投资咨询（证券、期货咨询除外）、投资管理，商务信息咨询，文化投资项目，预包装食品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,500000,3,16fa90e32ce017ec8e6f77ce24abebec,段芳,2a13885e18952c3ff309fd68f8ae768b,93,53,5227450.94,0.06,313647.06,76198.66,3957473.36,0.06,0,0,0,0,0,0,0,0,143,91,9064288.2,0.11,997071.7,162442.58,7587537.5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,96,9560514.08,0.03,286815.42,0,8609162.98,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125fd9b2d43e340a35fb0278da235d,芜湖市创亿服务有限公司,信息传输、软件和信息技术服务业,软件和信息技术服务业,信息技术咨询服务,信息技术咨询服务,芜湖市镜湖区观澜路1号滨江商务楼22层北2202,芜湖市镜湖区观澜路1号滨江商务楼22层北2202,董美玲,2018/11/9 0:00,马塘街道,在软件和信息技术领域内接受金融机构委托从事金融信息技术外包，金融业务流程外包，金融知识流程外包，财务咨询、企业管理咨询、资产管理、商务信息咨询、人力资源管理咨询（以上经营范围涉及前置许可的除外）。,5000000,4,7b454f37e7378079422a00d128d25692,吴秀华,09c8dc612c8120e11c87764c837f0450,0,0,0,0,0,0,0,0,84,43,4293711.41,0.17,729930.94,390740.65,3083548.05,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,71,7072412.5,0.17,1202310.13,1202310.13,4510455.87,0.03,133,76,7593525.99,0.17,1290899.42,754518.24,4876192.55,0.11,0,0,0,0,0,0,0,0,88,88,8743526.24,0.17,1486399.46,1054728.77,7194511.43,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,71,7050265.36,0.17,1198545.11,40449.48,6812327.26,0.17,0
c6f798b844366ccd65d99bc7f31e0e02,芜湖市艾提科信信息咨询有限公司,租赁和商务服务业,商务服务业,其他商务服务业,其他未列明商务服务业,芜湖市镜湖区徽商财富广场北楼705室,芜湖市镜湖区徽商财富广场北楼705室,袁侠,2018/2/25 0:00,芜湖市镜湖区弋矶山公共服务中心,商务信息咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,2000000,2,8cc14bc5e7a9882ae7e2eadedb0bba0d,郭秀芳,ec0d6c3446dbf3094c3b2d3a62dae81e,73,48,4722973.8,0.17,802905.55,92121.09,4181085.02,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,64,6345111.04,0.17,1078668.88,686323.33,3566777.75,0.11,0,0,0,0,0,0,0,0,66,53,5205885.59,0.11,572647.42,247216.19,2958465.72,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fd0fd3efa7c4cfb034317b21f3c2d93,芜湖市新格林耐特绿化有限公司,农、林、牧、渔业,农业,蔬菜、食用菌及园艺作物种植,花卉种植,方村街道斗村,方村街道斗村,王晓兵,2017/3/29 0:00,方村街道,苗木、花卉种植、销售；园林绿化服务。,2000000,8,3690552dfa7691e105bc1e7d98481d50,潘柳,c2a536e92710c06b5a16c1c88d80e6eb,72,53,5269982.37,0.06,316198.94,0,3427905.28,0.17,76,67,6654914.31,0.17,1131335.43,1131335.43,5981876.51,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90f1f4972d133619a60c30f3559ec0c5,芜湖市华成育卓工程有限公司,建筑业,建筑装饰和其他建筑业,建筑装饰业,建筑装饰业,芜湖市镜湖区镜湖万达广场6#楼05室,芜湖市镜湖区镜湖万达广场6#楼05室,王寅,2017/8/31 0:00,芜湖市镜湖区滨江公共服务中心,室内外装饰工程、道路工程、园林绿化工程、景观工程、建筑幕墙工程、消防工程、防水工程、钢结构工程、门窗工程、水电安装工程设计、施工，楼宇监控系统安装；展台、专柜设计、制作；广告设计、制作、代理、发布；装饰材料、建材批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,1000000,4,03fed59a164be9e270870b3c5940907e,段杨,54d3298e06cefe540cbe7980942284d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,2527185.22,0.17,429621.49,203213.6,1331811.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,52,5147236.21,0.03,154417.09,0,3836452.82,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30192e936ba11d0a202097fed8f44b2d,芜湖市雨林木风计算机子商务有限公司,批发和零售业,批发业,食品、饮料及烟草制品批发,其他食品批发,芜湖市镜湖区融汇中江广场H#2402,芜湖市镜湖区融汇中江广场H#2402,张珍喜,2017/8/26 0:00,芜湖市镜湖区滨江公共服务中心,网上批发零售日用百货、预包装食品（依法须经批准的项目，经相关部门批准后方可开展经营活动）、电子产品、工艺品（除文物）、皮革制品、服装鞋帽、玩具、文教用品、家具、家用电器、装潢材料、金银饰品、化妆品、食用农产品，市场营销策划，商务信息咨询（涉及前置许可的除外）。,5000000,5,f8d744c814d47d0f616e66a80b341a7e,何瑞,cad4efcf1f185249b317fe7059e26ceb,0,0,0,0,0,0,0,0,90,67,6656915.6,0.17,1131675.65,644268.21,4430976.73,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,67,6689796.68,0.11,735877.63,191743.01,4946678.41,0.11,76,44,4343321.88,0.17,738364.72,507143,3853695.28,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63a7769efbcc83107e5e385ccc6429de,芜湖市新宇龙信息技术有限公司,批发和零售业,批发业,其他批发业,其他未列明批发业,芜湖市镜湖区融汇中江广场西区368,芜湖市镜湖区融汇中江广场西区368,吴立伟,2017/2/27 0:00,芜湖市镜湖区滨江公共服务中心,软件开发，计算机产品、软件产品、电子信息资源、网络产品、办公设备、数码产品批发及相关信息服务。（以上经营范围涉及前置许可的除外）,1500000,3,b33d2c7dddef9722a0b71f9f74091fb4,傅伟,40017e7c43bd5e1e9f6e4bf9a0256ab2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,319942.4,0.06,19196.54,0,182327.43,0.11,0,0,0,0,0,0,0,0,161,95,9487174.62,0.03,284615.24,0,6623901.03,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6d9e459b9fbf6dd26c4f7d621adec1d,芜湖市兰金电子输服务有限公司,交通运输、仓储和邮政业,道路运输业,道路货物运输,道路货物运输,芜湖市天门山东路铁路西站铁路货运场外,芜湖市天门山东路铁路西站铁路货运场,乔学志,2018/12/12 0:00,芜湖市镜湖区汀棠公共服务中心,货物配载、装卸及信息服务。,100000,5,4e561dd60ee115cc22f5ec9f692aefa4,李志强,4aeb2bf7832625b073cd8853bc9c57bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,46,4548961.84,0.17,773323.51,116893.63,3861352.26,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,2276899.65,0.06,136613.98,0,1710482.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,72,7109374.37,0.03,213281.23,0,4900905.73,0.06,0
1fffeb2192215ea34ce0aab63650534a,芜湖市兰金电子销售有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,计算机、软件及辅助设备批发,芜湖市镜湖区联盛广场负一楼A-41号,芜湖市镜湖区银湖中路61号数码广场一楼A区5号,孙慰慈,2017/10/19 0:00,芜湖市镜湖区汀棠公共服务中心,品牌电脑、整机及配件、电脑耗材及配套器材销售。,500000,3,0abce04480324953004f8dc83d5758b2,吕兵,fb82ee9558a74f963529629d63117e96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,4572167.92,0.03,137165.04,0,2974189.91,0.11,0,0,0,0,0,0,0,0,16,12,1106519.79,0.11,121717.18,70998.87,845305.09,0.06,0,0,0,0,0,0,0,0,36,32,3128211.06,0.11,344103.22,205269.54,2313894.66,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471c50ad1a156d7256eddfd747d77931,芜湖市鸿睿思博家有限公司,居民服务、修理和其他服务业,居民服务业,其他居民服务业,其他居民服务业,芜湖市胜利西路38号2-2-102,芜湖市胜利西路38号2-2-102,王青山,2018/5/14 0:00,芜湖市镜湖区天门山公共服务中心,搬家运输服务.,150000,2,0e8d2de8e931fd369c476c3d739eefb9,陈琴,46da4958567f41be747a07b89a690bf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d594b1a945b5d645e59e21f88bd2d83b,芜湖市方正科技传媒有限公司,租赁和商务服务业,商务服务业,广告业,广告业,芜湖市镜湖区汇金广场B1705,芜湖市镜湖区汇金广场B1705,赵会会,2018/5/27 0:00,芜湖市镜湖区滨江公共服务中心,国内广告设计、制作、发布、代理，展览展示服务、投资管理咨询（证券、期货咨询除外）、礼仪服务、公关活动策划、图文设计制作、企业形象策划、商务信息咨询（以上项目涉及前置许可的除外）、企业管理咨询、园林工程设计、环境工程设计、建筑工程设计、房地产经纪。,1000000,5,b226829496fb022b59ec279a2b5bb5b6,高萍,0830383f02d7d675bc2b23baf4293c4c,121,75,7435802.3,0.11,817938.25,0,6603174.77,0.17,79,43,4204833.12,0.11,462531.64,27091.46,2561412.86,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,77,7633132.86,0.03,228993.99,228993.99,6072215.26,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,94,9391722.41,0.11,1033089.47,1033089.47,6395326.94,0.03,0,0,0,0,0,0,0,0,85,76,7569848.18,0.17,1286874.19,623772.46,6028197.52,0.11,110,100,9969363,0.17,1694791.71,716743.34,5753225.72,0.17,0,0,0,0,0,0,0,0,0
4a533591763dfa743a13affab1a85793,芜湖市富罳务有限公司,制造业,印刷和记录媒介复制业,印刷,包装装潢及其他印刷,芜湖市二环路中段,芜湖市二环路中段,余金保,2018/7/16 0:00,芜湖市镜湖区滨江公共服务中心,其他印刷品印刷（许可证有效期至2015年1月31日止）。,500000,9,909775e40991530b6c36f1d572f878d7,李淑英,5b9f776bf6f79729636ca53e842dee02,0,0,0,0,0,0,0,0,107,75,7402574.72,0.03,222077.24,0,4295478.39,0.11,147,96,9550162.13,0.06,573009.73,0,7047863.92,0.17,62,41,4097719.72,0.06,245863.18,245863.18,3117732.21,0.03,0,0,0,0,0,0,0,0,142,81,8025066.27,0.17,1364261.27,1364261.27,4842765.86,0.03,96,51,5057093.71,0.06,303425.62,74642.47,3813052.61,0.06,107,74,7364155.98,0.11,810057.16,476237.1,5563667.64,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,1084725.47,0.11,119319.8,66729.18,876510.39,0.06,0
